County Code, County Name, Precinct Code, Contest Code, Contest Name, Party, Candidate Code , Candidate Name, Candidate Votes, Contest Votes, Pecentage,office,candidate,party
2, Berkeley,14, MA, Circuit Judge, D,1322, Gina Marie Groh,170,837,20.31%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,15, MA, Circuit Judge, D,1322, Gina Marie Groh,253,1230,20.57%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,16, MA, Circuit Judge, D,1322, Gina Marie Groh,441,2655,16.61%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,17, MA, Circuit Judge, D,1322, Gina Marie Groh,241,1485,16.23%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,18, MA, Circuit Judge, D,1322, Gina Marie Groh,312,1815,17.19%,Circuit Judge,Gina Marie Groh,D
2, Berkeley, 18A, MA, Circuit Judge, D,1322, Gina Marie Groh,69,540,12.78%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,19, MA, Circuit Judge, D,1322, Gina Marie Groh,206,1584,13.01%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,2, MA, Circuit Judge, D,1322, Gina Marie Groh,349,2001,17.44%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,20, MA, Circuit Judge, D,1322, Gina Marie Groh,213,1638,13.00%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,21, MA, Circuit Judge, D,1322, Gina Marie Groh,292,2295,12.72%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,22, MA, Circuit Judge, D,1322, Gina Marie Groh,205,1380,14.86%,Circuit Judge,Gina Marie Groh,D
2, Berkeley, 22A, MA, Circuit Judge, D,1322, Gina Marie Groh,190,1296,14.66%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,23, MA, Circuit Judge, D,1322, Gina Marie Groh,475,3114,15.25%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,24, MA, Circuit Judge, D,1322, Gina Marie Groh,344,1929,17.83%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,25, MA, Circuit Judge, D,1322, Gina Marie Groh,341,1827,18.66%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,26, MA, Circuit Judge, D,1322, Gina Marie Groh,272,1818,14.96%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,27, MA, Circuit Judge, D,1322, Gina Marie Groh,442,2625,16.84%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,28, MA, Circuit Judge, D,1322, Gina Marie Groh,311,2043,15.22%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,29, MA, Circuit Judge, D,1322, Gina Marie Groh,322,2037,15.81%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,30, MA, Circuit Judge, D,1322, Gina Marie Groh,206,1680,12.26%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,32, MA, Circuit Judge, D,1322, Gina Marie Groh,292,2007,14.55%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,34, MA, Circuit Judge, D,1322, Gina Marie Groh,293,1980,14.80%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,35, MA, Circuit Judge, D,1322, Gina Marie Groh,352,2421,14.54%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,36, MA, Circuit Judge, D,1322, Gina Marie Groh,393,2934,13.39%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,38, MA, Circuit Judge, D,1322, Gina Marie Groh,362,2409,15.03%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,39, MA, Circuit Judge, D,1322, Gina Marie Groh,640,4692,13.64%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,40, MA, Circuit Judge, D,1322, Gina Marie Groh,454,3033,14.97%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,41, MA, Circuit Judge, D,1322, Gina Marie Groh,380,2724,13.95%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,42, MA, Circuit Judge, D,1322, Gina Marie Groh,203,1527,13.29%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,43, MA, Circuit Judge, D,1322, Gina Marie Groh,68,540,12.59%,Circuit Judge,Gina Marie Groh,D
2, Berkeley, 43A, MA, Circuit Judge, D,1322, Gina Marie Groh,152,1227,12.39%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,44, MA, Circuit Judge, D,1322, Gina Marie Groh,166,1113,14.91%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,45, MA, Circuit Judge, D,1322, Gina Marie Groh,329,2424,13.57%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,46, MA, Circuit Judge, D,1322, Gina Marie Groh,128,1020,12.55%,Circuit Judge,Gina Marie Groh,D
2, Berkeley, 46A, MA, Circuit Judge, D,1322, Gina Marie Groh,220,1605,13.71%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,47, MA, Circuit Judge, D,1322, Gina Marie Groh,283,2379,11.90%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,48, MA, Circuit Judge, D,1322, Gina Marie Groh,430,2805,15.33%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,49, MA, Circuit Judge, D,1322, Gina Marie Groh,382,2532,15.09%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,5, MA, Circuit Judge, D,1322, Gina Marie Groh,311,1836,16.94%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,50, MA, Circuit Judge, D,1322, Gina Marie Groh,155,1242,12.48%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,51, MA, Circuit Judge, D,1322, Gina Marie Groh,194,1395,13.91%,Circuit Judge,Gina Marie Groh,D
2, Berkeley, 51A, MA, Circuit Judge, D,1322, Gina Marie Groh,98,762,12.86%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,52, MA, Circuit Judge, D,1322, Gina Marie Groh,406,2412,16.83%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,53, MA, Circuit Judge, D,1322, Gina Marie Groh,358,2163,16.55%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,54, MA, Circuit Judge, D,1322, Gina Marie Groh,311,1986,15.66%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,55, MA, Circuit Judge, D,1322, Gina Marie Groh,86,699,12.30%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,56, MA, Circuit Judge, D,1322, Gina Marie Groh,149,828,18.00%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,6, MA, Circuit Judge, D,1322, Gina Marie Groh,210,999,21.02%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,7, MA, Circuit Judge, D,1322, Gina Marie Groh,291,1500,19.40%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,8, MA, Circuit Judge, D,1322, Gina Marie Groh,167,801,20.85%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,9, MA, Circuit Judge, D,1322, Gina Marie Groh,429,2364,18.15%,Circuit Judge,Gina Marie Groh,D
2, Berkeley, 922A, MA, Circuit Judge, D,1322, Gina Marie Groh,196,1017,19.27%,Circuit Judge,Gina Marie Groh,D
2, Berkeley,1, MA, Circuit Judge, D,1332, Gray Silver III,429,1590,26.98%,Circuit Judge,Gray Silver III,D
2, Berkeley,10, MA, Circuit Judge, D,1332, Gray Silver III,544,2073,26.24%,Circuit Judge,Gray Silver III,D
2, Berkeley,105, MA, Circuit Judge, D,1332, Gray Silver III,352,1401,25.12%,Circuit Judge,Gray Silver III,D
2, Berkeley,106, MA, Circuit Judge, D,1332, Gray Silver III,266,1119,23.77%,Circuit Judge,Gray Silver III,D
2, Berkeley,107, MA, Circuit Judge, D,1332, Gray Silver III,327,1425,22.95%,Circuit Judge,Gray Silver III,D
2, Berkeley,11, MA, Circuit Judge, D,1332, Gray Silver III,267,977,27.33%,Circuit Judge,Gray Silver III,D
2, Berkeley,110, MA, Circuit Judge, D,1332, Gray Silver III,191,780,24.49%,Circuit Judge,Gray Silver III,D
2, Berkeley,111, MA, Circuit Judge, D,1332, Gray Silver III,228,1062,21.47%,Circuit Judge,Gray Silver III,D
2, Berkeley,112, MA, Circuit Judge, D,1332, Gray Silver III,286,1218,23.48%,Circuit Judge,Gray Silver III,D
2, Berkeley,113, MA, Circuit Judge, D,1332, Gray Silver III,152,672,22.62%,Circuit Judge,Gray Silver III,D
2, Berkeley,114, MA, Circuit Judge, D,1332, Gray Silver III,206,867,23.76%,Circuit Judge,Gray Silver III,D
2, Berkeley,115, MA, Circuit Judge, D,1332, Gray Silver III,218,942,23.14%,Circuit Judge,Gray Silver III,D
2, Berkeley,12, MA, Circuit Judge, D,1332, Gray Silver III,617,2922,21.12%,Circuit Judge,Gray Silver III,D
2, Berkeley,13, MA, Circuit Judge, D,1332, Gray Silver III,293,1200,24.42%,Circuit Judge,Gray Silver III,D
2, Berkeley,14, MA, Circuit Judge, D,1332, Gray Silver III,225,837,26.88%,Circuit Judge,Gray Silver III,D
2, Berkeley,15, MA, Circuit Judge, D,1332, Gray Silver III,319,1230,25.93%,Circuit Judge,Gray Silver III,D
2, Berkeley,16, MA, Circuit Judge, D,1332, Gray Silver III,631,2655,23.77%,Circuit Judge,Gray Silver III,D
2, Berkeley,17, MA, Circuit Judge, D,1332, Gray Silver III,375,1485,25.25%,Circuit Judge,Gray Silver III,D
2, Berkeley,18, MA, Circuit Judge, D,1332, Gray Silver III,441,1815,24.30%,Circuit Judge,Gray Silver III,D
2, Berkeley, 18A, MA, Circuit Judge, D,1332, Gray Silver III,121,540,22.41%,Circuit Judge,Gray Silver III,D
2, Berkeley,19, MA, Circuit Judge, D,1332, Gray Silver III,336,1584,21.21%,Circuit Judge,Gray Silver III,D
2, Berkeley,2, MA, Circuit Judge, D,1332, Gray Silver III,530,2001,26.49%,Circuit Judge,Gray Silver III,D
2, Berkeley,20, MA, Circuit Judge, D,1332, Gray Silver III,292,1638,17.83%,Circuit Judge,Gray Silver III,D
2, Berkeley,21, MA, Circuit Judge, D,1332, Gray Silver III,508,2295,22.14%,Circuit Judge,Gray Silver III,D
2, Berkeley,22, MA, Circuit Judge, D,1332, Gray Silver III,332,1380,24.06%,Circuit Judge,Gray Silver III,D
2, Berkeley, 22A, MA, Circuit Judge, D,1332, Gray Silver III,326,1296,25.15%,Circuit Judge,Gray Silver III,D
2, Berkeley,23, MA, Circuit Judge, D,1332, Gray Silver III,682,3114,21.90%,Circuit Judge,Gray Silver III,D
2, Berkeley,24, MA, Circuit Judge, D,1332, Gray Silver III,509,1929,26.39%,Circuit Judge,Gray Silver III,D
2, Berkeley,25, MA, Circuit Judge, D,1332, Gray Silver III,445,1827,24.36%,Circuit Judge,Gray Silver III,D
2, Berkeley,26, MA, Circuit Judge, D,1332, Gray Silver III,426,1818,23.43%,Circuit Judge,Gray Silver III,D
2, Berkeley,27, MA, Circuit Judge, D,1332, Gray Silver III,627,2625,23.89%,Circuit Judge,Gray Silver III,D
2, Berkeley,28, MA, Circuit Judge, D,1332, Gray Silver III,512,2043,25.06%,Circuit Judge,Gray Silver III,D
2, Berkeley,29, MA, Circuit Judge, D,1332, Gray Silver III,514,2037,25.23%,Circuit Judge,Gray Silver III,D
2, Berkeley,30, MA, Circuit Judge, D,1332, Gray Silver III,333,1680,19.82%,Circuit Judge,Gray Silver III,D
2, Berkeley,32, MA, Circuit Judge, D,1332, Gray Silver III,455,2007,22.67%,Circuit Judge,Gray Silver III,D
2, Berkeley,34, MA, Circuit Judge, D,1332, Gray Silver III,443,1980,22.37%,Circuit Judge,Gray Silver III,D
2, Berkeley,35, MA, Circuit Judge, D,1332, Gray Silver III,564,2421,23.30%,Circuit Judge,Gray Silver III,D
2, Berkeley,36, MA, Circuit Judge, D,1332, Gray Silver III,638,2934,21.75%,Circuit Judge,Gray Silver III,D
2, Berkeley,38, MA, Circuit Judge, D,1332, Gray Silver III,618,2409,25.65%,Circuit Judge,Gray Silver III,D
2, Berkeley,39, MA, Circuit Judge, D,1332, Gray Silver III,1017,4692,21.68%,Circuit Judge,Gray Silver III,D
2, Berkeley,40, MA, Circuit Judge, D,1332, Gray Silver III,708,3033,23.34%,Circuit Judge,Gray Silver III,D
2, Berkeley,41, MA, Circuit Judge, D,1332, Gray Silver III,583,2724,21.40%,Circuit Judge,Gray Silver III,D
2, Berkeley,42, MA, Circuit Judge, D,1332, Gray Silver III,339,1527,22.20%,Circuit Judge,Gray Silver III,D
2, Berkeley,43, MA, Circuit Judge, D,1332, Gray Silver III,125,540,23.15%,Circuit Judge,Gray Silver III,D
2, Berkeley, 43A, MA, Circuit Judge, D,1332, Gray Silver III,251,1227,20.46%,Circuit Judge,Gray Silver III,D
2, Berkeley,44, MA, Circuit Judge, D,1332, Gray Silver III,257,1113,23.09%,Circuit Judge,Gray Silver III,D
2, Berkeley,45, MA, Circuit Judge, D,1332, Gray Silver III,531,2424,21.91%,Circuit Judge,Gray Silver III,D
2, Berkeley,46, MA, Circuit Judge, D,1332, Gray Silver III,215,1020,21.08%,Circuit Judge,Gray Silver III,D
2, Berkeley, 46A, MA, Circuit Judge, D,1332, Gray Silver III,353,1605,21.99%,Circuit Judge,Gray Silver III,D
2, Berkeley,47, MA, Circuit Judge, D,1332, Gray Silver III,539,2379,22.66%,Circuit Judge,Gray Silver III,D
2, Berkeley,48, MA, Circuit Judge, D,1332, Gray Silver III,618,2805,22.03%,Circuit Judge,Gray Silver III,D
2, Berkeley,49, MA, Circuit Judge, D,1332, Gray Silver III,573,2532,22.63%,Circuit Judge,Gray Silver III,D
2, Berkeley,5, MA, Circuit Judge, D,1332, Gray Silver III,450,1836,24.51%,Circuit Judge,Gray Silver III,D
2, Berkeley,50, MA, Circuit Judge, D,1332, Gray Silver III,250,1242,20.13%,Circuit Judge,Gray Silver III,D
2, Berkeley,51, MA, Circuit Judge, D,1332, Gray Silver III,324,1395,23.23%,Circuit Judge,Gray Silver III,D
2, Berkeley, 51A, MA, Circuit Judge, D,1332, Gray Silver III,162,762,21.26%,Circuit Judge,Gray Silver III,D
2, Berkeley,52, MA, Circuit Judge, D,1332, Gray Silver III,556,2412,23.05%,Circuit Judge,Gray Silver III,D
2, Berkeley,53, MA, Circuit Judge, D,1332, Gray Silver III,508,2163,23.49%,Circuit Judge,Gray Silver III,D
2, Berkeley,54, MA, Circuit Judge, D,1332, Gray Silver III,449,1986,22.61%,Circuit Judge,Gray Silver III,D
2, Berkeley,55, MA, Circuit Judge, D,1332, Gray Silver III,148,699,21.17%,Circuit Judge,Gray Silver III,D
2, Berkeley,56, MA, Circuit Judge, D,1332, Gray Silver III,215,828,25.97%,Circuit Judge,Gray Silver III,D
2, Berkeley,6, MA, Circuit Judge, D,1332, Gray Silver III,271,999,27.13%,Circuit Judge,Gray Silver III,D
2, Berkeley,7, MA, Circuit Judge, D,1332, Gray Silver III,398,1500,26.53%,Circuit Judge,Gray Silver III,D
2, Berkeley,8, MA, Circuit Judge, D,1332, Gray Silver III,217,801,27.09%,Circuit Judge,Gray Silver III,D
2, Berkeley,9, MA, Circuit Judge, D,1332, Gray Silver III,598,2364,25.30%,Circuit Judge,Gray Silver III,D
2, Berkeley, 922A, MA, Circuit Judge, D,1332, Gray Silver III,261,1017,25.66%,Circuit Judge,Gray Silver III,D
2, Berkeley,1, MA, Circuit Judge, R,1334, John Christian Yoder,155,1590,9.75%,Circuit Judge,John Christian Yoder,R
2, Berkeley,10, MA, Circuit Judge, R,1334, John Christian Yoder,222,2073,10.71%,Circuit Judge,John Christian Yoder,R
2, Berkeley,105, MA, Circuit Judge, R,1334, John Christian Yoder,203,1401,14.49%,Circuit Judge,John Christian Yoder,R
2, Berkeley,106, MA, Circuit Judge, R,1334, John Christian Yoder,190,1119,16.98%,Circuit Judge,John Christian Yoder,R
2, Berkeley,107, MA, Circuit Judge, R,1334, John Christian Yoder,229,1425,16.07%,Circuit Judge,John Christian Yoder,R
2, Berkeley,11, MA, Circuit Judge, R,1334, John Christian Yoder,97,977,9.93%,Circuit Judge,John Christian Yoder,R
2, Berkeley,110, MA, Circuit Judge, R,1334, John Christian Yoder,111,780,14.23%,Circuit Judge,John Christian Yoder,R
2, Berkeley,111, MA, Circuit Judge, R,1334, John Christian Yoder,187,1062,17.61%,Circuit Judge,John Christian Yoder,R
2, Berkeley,112, MA, Circuit Judge, R,1334, John Christian Yoder,171,1218,14.04%,Circuit Judge,John Christian Yoder,R
2, Berkeley,113, MA, Circuit Judge, R,1334, John Christian Yoder,115,672,17.11%,Circuit Judge,John Christian Yoder,R
2, Berkeley,114, MA, Circuit Judge, R,1334, John Christian Yoder,138,867,15.92%,Circuit Judge,John Christian Yoder,R
2, Berkeley,115, MA, Circuit Judge, R,1334, John Christian Yoder,159,942,16.88%,Circuit Judge,John Christian Yoder,R
2, Berkeley,12, MA, Circuit Judge, R,1334, John Christian Yoder,463,2922,15.85%,Circuit Judge,John Christian Yoder,R
2, Berkeley,13, MA, Circuit Judge, R,1334, John Christian Yoder,188,1200,15.67%,Circuit Judge,John Christian Yoder,R
2, Berkeley,14, MA, Circuit Judge, R,1334, John Christian Yoder,78,837,9.32%,Circuit Judge,John Christian Yoder,R
2, Berkeley,15, MA, Circuit Judge, R,1334, John Christian Yoder,133,1230,10.81%,Circuit Judge,John Christian Yoder,R
2, Berkeley,16, MA, Circuit Judge, R,1334, John Christian Yoder,321,2655,12.09%,Circuit Judge,John Christian Yoder,R
2, Berkeley,17, MA, Circuit Judge, R,1334, John Christian Yoder,196,1485,13.20%,Circuit Judge,John Christian Yoder,R
2, Berkeley,18, MA, Circuit Judge, R,1334, John Christian Yoder,232,1815,12.78%,Circuit Judge,John Christian Yoder,R
2, Berkeley, 18A, MA, Circuit Judge, R,1334, John Christian Yoder,101,540,18.70%,Circuit Judge,John Christian Yoder,R
2, Berkeley,19, MA, Circuit Judge, R,1334, John Christian Yoder,265,1584,16.73%,Circuit Judge,John Christian Yoder,R
2, Berkeley,2, MA, Circuit Judge, R,1334, John Christian Yoder,174,2001,8.70%,Circuit Judge,John Christian Yoder,R
2, Berkeley,20, MA, Circuit Judge, R,1334, John Christian Yoder,279,1638,17.03%,Circuit Judge,John Christian Yoder,R
2, Berkeley,21, MA, Circuit Judge, R,1334, John Christian Yoder,409,2295,17.82%,Circuit Judge,John Christian Yoder,R
2, Berkeley,22, MA, Circuit Judge, R,1334, John Christian Yoder,210,1380,15.22%,Circuit Judge,John Christian Yoder,R
2, Berkeley, 22A, MA, Circuit Judge, R,1334, John Christian Yoder,177,1296,13.66%,Circuit Judge,John Christian Yoder,R
2, Berkeley,23, MA, Circuit Judge, R,1334, John Christian Yoder,479,3114,15.38%,Circuit Judge,John Christian Yoder,R
2, Berkeley,24, MA, Circuit Judge, R,1334, John Christian Yoder,244,1929,12.65%,Circuit Judge,John Christian Yoder,R
2, Berkeley,25, MA, Circuit Judge, R,1334, John Christian Yoder,241,1827,13.19%,Circuit Judge,John Christian Yoder,R
2, Berkeley,26, MA, Circuit Judge, R,1334, John Christian Yoder,275,1818,15.13%,Circuit Judge,John Christian Yoder,R
2, Berkeley,27, MA, Circuit Judge, R,1334, John Christian Yoder,399,2625,15.20%,Circuit Judge,John Christian Yoder,R
2, Berkeley,28, MA, Circuit Judge, R,1334, John Christian Yoder,323,2043,15.81%,Circuit Judge,John Christian Yoder,R
2, Berkeley,29, MA, Circuit Judge, R,1334, John Christian Yoder,287,2037,14.09%,Circuit Judge,John Christian Yoder,R
2, Berkeley,30, MA, Circuit Judge, R,1334, John Christian Yoder,287,1680,17.08%,Circuit Judge,John Christian Yoder,R
2, Berkeley,32, MA, Circuit Judge, R,1334, John Christian Yoder,350,2007,17.44%,Circuit Judge,John Christian Yoder,R
2, Berkeley,34, MA, Circuit Judge, R,1334, John Christian Yoder,334,1980,16.87%,Circuit Judge,John Christian Yoder,R
2, Berkeley,35, MA, Circuit Judge, R,1334, John Christian Yoder,392,2421,16.19%,Circuit Judge,John Christian Yoder,R
2, Berkeley,36, MA, Circuit Judge, R,1334, John Christian Yoder,512,2934,17.45%,Circuit Judge,John Christian Yoder,R
2, Berkeley,38, MA, Circuit Judge, R,1334, John Christian Yoder,321,2409,13.33%,Circuit Judge,John Christian Yoder,R
2, Berkeley,39, MA, Circuit Judge, R,1334, John Christian Yoder,696,4692,14.83%,Circuit Judge,John Christian Yoder,R
2, Berkeley,40, MA, Circuit Judge, R,1334, John Christian Yoder,478,3033,15.76%,Circuit Judge,John Christian Yoder,R
2, Berkeley,41, MA, Circuit Judge, R,1334, John Christian Yoder,491,2724,18.02%,Circuit Judge,John Christian Yoder,R
2, Berkeley,42, MA, Circuit Judge, R,1334, John Christian Yoder,263,1527,17.22%,Circuit Judge,John Christian Yoder,R
2, Berkeley,43, MA, Circuit Judge, R,1334, John Christian Yoder,95,540,17.59%,Circuit Judge,John Christian Yoder,R
2, Berkeley, 43A, MA, Circuit Judge, R,1334, John Christian Yoder,221,1227,18.01%,Circuit Judge,John Christian Yoder,R
2, Berkeley,44, MA, Circuit Judge, R,1334, John Christian Yoder,170,1113,15.27%,Circuit Judge,John Christian Yoder,R
2, Berkeley,45, MA, Circuit Judge, R,1334, John Christian Yoder,445,2424,18.36%,Circuit Judge,John Christian Yoder,R
2, Berkeley,46, MA, Circuit Judge, R,1334, John Christian Yoder,198,1020,19.41%,Circuit Judge,John Christian Yoder,R
2, Berkeley, 46A, MA, Circuit Judge, R,1334, John Christian Yoder,278,1605,17.32%,Circuit Judge,John Christian Yoder,R
2, Berkeley,47, MA, Circuit Judge, R,1334, John Christian Yoder,459,2379,19.29%,Circuit Judge,John Christian Yoder,R
2, Berkeley,48, MA, Circuit Judge, R,1334, John Christian Yoder,424,2805,15.12%,Circuit Judge,John Christian Yoder,R
2, Berkeley,49, MA, Circuit Judge, R,1334, John Christian Yoder,375,2532,14.81%,Circuit Judge,John Christian Yoder,R
2, Berkeley,5, MA, Circuit Judge, R,1334, John Christian Yoder,224,1836,12.20%,Circuit Judge,John Christian Yoder,R
2, Berkeley,50, MA, Circuit Judge, R,1334, John Christian Yoder,203,1242,16.34%,Circuit Judge,John Christian Yoder,R
2, Berkeley,51, MA, Circuit Judge, R,1334, John Christian Yoder,244,1395,17.49%,Circuit Judge,John Christian Yoder,R
2, Berkeley, 51A, MA, Circuit Judge, R,1334, John Christian Yoder,137,762,17.98%,Circuit Judge,John Christian Yoder,R
2, Berkeley,52, MA, Circuit Judge, R,1334, John Christian Yoder,316,2412,13.10%,Circuit Judge,John Christian Yoder,R
2, Berkeley,53, MA, Circuit Judge, R,1334, John Christian Yoder,288,2163,13.31%,Circuit Judge,John Christian Yoder,R
2, Berkeley,54, MA, Circuit Judge, R,1334, John Christian Yoder,325,1986,16.36%,Circuit Judge,John Christian Yoder,R
2, Berkeley,55, MA, Circuit Judge, R,1334, John Christian Yoder,125,699,17.88%,Circuit Judge,John Christian Yoder,R
2, Berkeley,56, MA, Circuit Judge, R,1334, John Christian Yoder,90,828,10.87%,Circuit Judge,John Christian Yoder,R
2, Berkeley,6, MA, Circuit Judge, R,1334, John Christian Yoder,89,999,8.91%,Circuit Judge,John Christian Yoder,R
2, Berkeley,7, MA, Circuit Judge, R,1334, John Christian Yoder,130,1500,8.67%,Circuit Judge,John Christian Yoder,R
2, Berkeley,8, MA, Circuit Judge, R,1334, John Christian Yoder,65,801,8.11%,Circuit Judge,John Christian Yoder,R
2, Berkeley,9, MA, Circuit Judge, R,1334, John Christian Yoder,263,2364,11.13%,Circuit Judge,John Christian Yoder,R
2, Berkeley, 922A, MA, Circuit Judge, R,1334, John Christian Yoder,114,1017,11.21%,Circuit Judge,John Christian Yoder,R
2, Berkeley,1, MA, Circuit Judge, R,1339, Christopher Comas Wilkes,333,1590,20.94%,Circuit Judge,Christopher Comas Wilkes,R
2, Berkeley,10, MA, Circuit Judge, R,1339, Christopher Comas Wilkes,460,2073,22.19%,Circuit Judge,Christopher Comas Wilkes,R
